vec3(-2.652362, 0.000000, -20.536800)
vec4(1.624938, -2.302600, -16.859400, 1.000000)
vec4(1.408238, -2.302600, -16.702702, 1.000000)
vec4(1.185738, -2.302600, -16.554300, 1.000000)
vec4(0.957838, -2.302600, -16.414400, 1.000000)
vec4(1.868538, -2.302600, -17.391901, 1.000000)
vec4(1.671638, -2.302600, -17.225601, 1.000000)
vec4(1.468638, -2.302600, -17.066900, 1.000000)
vec4(1.259838, -2.302600, -16.916000, 1.000000)
vec4(1.045538, -2.302600, -16.773001, 1.000000)
vec4(1.891738, -2.302600, -17.742001, 1.000000)
vec4(1.708038, -2.302600, -17.574600, 1.000000)
vec4(1.518138, -2.302600, -17.414301, 1.000000)
vec4(1.322338, -2.302600, -17.261200, 1.000000)
vec4(1.120938, -2.302600, -17.115601, 1.000000)
vec4(0.914238, -2.302600, -16.977699, 1.000000)
vec4(1.905938, -2.302600, -18.075800, 1.000000)
vec4(1.734738, -2.302600, -17.907700, 1.000000)
vec4(1.557338, -2.302600, -17.746101, 1.000000)
vec4(1.374038, -2.302600, -17.591301, 1.000000)
vec4(1.184938, -2.302600, -17.443501, 1.000000)
vec4(0.990538, -2.302600, -17.302900, 1.000000)
vec4(1.911738, -2.302600, -18.394600, 1.000000)
vec4(1.752538, -2.302600, -18.226000, 1.000000)
vec4(1.587038, -2.302600, -18.063499, 1.000000)
vec4(1.415638, -2.302600, -17.907400, 1.000000)
vec4(1.238538, -2.302600, -17.757801, 1.000000)
vec4(1.055838, -2.302600, -17.615000, 1.000000)
vec4(0.867938, -2.302600, -17.479099, 1.000000)
vec4(1.761838, -2.302600, -18.530602, 1.000000)
vec4(1.607938, -2.302600, -18.367599, 1.000000)
vec4(1.447938, -2.302600, -18.210400, 1.000000)
vec4(1.282138, -2.302600, -18.059401, 1.000000)
vec4(1.110838, -2.302600, -17.914700, 1.000000)
vec4(0.934138, -2.302600, -17.776501, 1.000000)
vec4(1.763438, -2.302600, -18.822401, 1.000000)
vec4(1.620438, -2.302600, -18.659000, 1.000000)
vec4(1.471338, -2.302600, -18.501200, 1.000000)
vec4(1.316538, -2.302600, -18.349100, 1.000000)
vec4(1.156038, -2.302600, -18.202900, 1.000000)
vec4(0.990238, -2.302600, -18.062801, 1.000000)
vec4(1.625138, -2.302600, -18.938801, 1.000000)
vec4(1.486638, -2.302600, -18.780500, 1.000000)
vec4(1.342238, -2.302600, -18.627600, 1.000000)
vec4(1.192238, -2.302600, -18.480200, 1.000000)
vec4(1.036838, -2.302600, -18.338600, 1.000000)
vec4(0.876138, -2.302600, -18.203001, 1.000000)
vec4(1.494038, -2.302600, -19.049000, 1.000000)
vec4(1.359838, -2.302600, -18.895599, 1.000000)
vec4(1.219838, -2.302600, -18.747400, 1.000000)
vec4(1.074438, -2.302600, -18.604500, 1.000000)
vec4(0.923738, -2.302600, -18.467300, 1.000000)
vec4(1.494238, -2.302600, -19.307301, 1.000000)
vec4(1.369638, -2.302600, -19.153700, 1.000000)
vec4(1.239438, -2.302600, -19.004900, 1.000000)
vec4(1.103738, -2.302600, -18.861101, 1.000000)
vec4(0.962638, -2.302600, -18.722500, 1.000000)
vec4(1.372338, -2.302600, -19.402300, 1.000000)
vec4(1.251438, -2.302600, -19.253201, 1.000000)
vec4(1.125038, -2.302600, -19.108801, 1.000000)
vec4(0.993238, -2.302600, -18.969200, 1.000000)
vec4(0.856338, -2.302600, -18.834700, 1.000000)
vec4(1.256238, -2.302600, -19.492701, 1.000000)
vec4(1.138838, -2.302600, -19.347900, 1.000000)
vec4(1.016038, -2.302600, -19.207701, 1.000000)
vec4(0.888138, -2.302600, -19.072100, 1.000000)
vec4(1.145538, -2.302600, -19.578899, 1.000000)
vec4(1.031438, -2.302600, -19.438200, 1.000000)
vec4(0.912238, -2.302600, -19.301901, 1.000000)
vec4(1.039938, -2.302600, -19.661200, 1.000000)
vec4(0.929038, -2.302600, -19.524500, 1.000000)
vec4(0.938938, -2.302600, -19.739901, 1.000000)
