vec3(-6.250007, 0.000000, -18.131083)
vec4(1.115393, -0.781500, -18.266483, 1.000000)
vec4(1.116193, -0.789700, -17.968382, 1.000000)
vec4(1.125193, -0.800200, -17.660782, 1.000000)
vec4(1.114594, -0.858900, -18.558882, 1.000000)
vec4(1.115393, -0.866600, -18.266483, 1.000000)
vec4(1.116193, -0.875800, -17.968382, 1.000000)
vec4(1.127093, -0.887600, -17.660183, 1.000000)
vec4(1.135993, -0.900800, -17.344082, 1.000000)
vec4(1.114594, -0.943500, -18.558882, 1.000000)
vec4(1.115393, -0.952000, -18.266483, 1.000000)
vec4(1.116193, -0.962100, -17.968483, 1.000000)
vec4(1.128994, -0.975300, -17.659582, 1.000000)
vec4(1.137794, -0.989800, -17.343382, 1.000000)
vec4(1.113894, -1.020700, -18.846582, 1.000000)
vec4(1.114594, -1.028400, -18.558882, 1.000000)
vec4(1.115393, -1.037700, -18.266582, 1.000000)
vec4(1.116193, -1.048600, -17.968483, 1.000000)
vec4(1.130893, -1.063300, -17.658983, 1.000000)
vec4(1.139693, -1.079000, -17.342783, 1.000000)
vec4(1.140793, -1.095600, -17.019882, 1.000000)
vec4(1.113894, -1.105200, -18.846684, 1.000000)
vec4(1.114594, -1.113500, -18.558983, 1.000000)
vec4(1.115393, -1.123600, -18.266582, 1.000000)
vec4(1.116193, -1.135400, -17.968483, 1.000000)
vec4(1.132793, -1.151600, -17.658382, 1.000000)
vec4(1.141493, -1.168600, -17.342083, 1.000000)
vec4(1.142694, -1.186600, -17.019182, 1.000000)
vec4(1.113894, -1.190000, -18.846684, 1.000000)
vec4(1.114594, -1.199000, -18.558983, 1.000000)
vec4(1.115393, -1.209700, -18.266582, 1.000000)
vec4(1.116193, -1.222500, -17.968582, 1.000000)
vec4(1.134693, -1.240200, -17.657784, 1.000000)
vec4(1.143394, -1.258600, -17.341383, 1.000000)
vec4(1.144593, -1.277900, -17.018383, 1.000000)
vec4(1.117093, -1.268100, -19.129982, 1.000000)
vec4(1.113894, -1.275100, -18.846684, 1.000000)
vec4(1.114594, -1.284700, -18.558983, 1.000000)
vec4(1.115393, -1.296200, -18.266682, 1.000000)
vec4(1.116193, -1.309900, -17.968582, 1.000000)
vec4(1.136593, -1.329200, -17.657183, 1.000000)
vec4(1.145293, -1.348800, -17.340782, 1.000000)
vec4(1.146493, -1.369600, -17.017683, 1.000000)
vec4(1.114493, -1.352600, -19.130383, 1.000000)
vec4(1.113894, -1.360500, -18.846684, 1.000000)
vec4(1.114594, -1.370700, -18.559082, 1.000000)
vec4(1.115393, -1.383000, -18.266682, 1.000000)
vec4(1.116193, -1.397600, -17.968582, 1.000000)
vec4(1.137794, -1.418500, -17.656782, 1.000000)
vec4(1.144493, -1.439000, -17.341084, 1.000000)
