vec3(-6.944445, 0.000000, -17.797417)
vec4(0.039355, -2.345900, -19.905617, 1.000000)
vec4(0.038155, -2.345900, -19.642918, 1.000000)
vec4(0.027055, -2.345900, -19.380316, 1.000000)
vec4(0.006155, -2.345900, -19.118416, 1.000000)
vec4(-0.024545, -2.345900, -18.857517, 1.000000)
vec4(-0.065145, -2.345900, -18.597918, 1.000000)
vec4(-0.115445, -2.345900, -18.340117, 1.000000)
vec4(-0.175345, -2.345900, -18.084316, 1.000000)
vec4(-0.244945, -2.345900, -17.831017, 1.000000)
vec4(-0.323945, -2.345900, -17.580517, 1.000000)
vec4(-0.412345, -2.345900, -17.333117, 1.000000)
vec4(-0.509945, -2.345900, -17.089317, 1.000000)
vec4(-0.616645, -2.345900, -16.849316, 1.000000)
vec4(-0.732245, -2.345900, -16.613516, 1.000000)
vec4(-0.856645, -2.345900, -16.382217, 1.000000)
vec4(-0.208945, -2.345900, -19.901817, 1.000000)
vec4(-0.210045, -2.345900, -19.648417, 1.000000)
vec4(-0.220645, -2.345900, -19.395216, 1.000000)
vec4(-0.240845, -2.345900, -19.142616, 1.000000)
vec4(-0.270545, -2.345900, -18.890917, 1.000000)
vec4(-0.309645, -2.345900, -18.640617, 1.000000)
vec4(-0.358145, -2.345900, -18.391916, 1.000000)
vec4(-0.415945, -2.345900, -18.145216, 1.000000)
vec4(-0.482945, -2.345900, -17.900917, 1.000000)
vec4(-0.559145, -2.345900, -17.659317, 1.000000)
vec4(-0.644345, -2.345900, -17.420717, 1.000000)
vec4(-0.738545, -2.345900, -17.185617, 1.000000)
vec4(-0.841445, -2.345900, -16.954117, 1.000000)
vec4(-0.952945, -2.345900, -16.726717, 1.000000)
vec4(-1.181245, -2.302600, -16.564417, 1.000000)
vec4(-0.441845, -2.345900, -19.898216, 1.000000)
vec4(-0.442945, -2.345900, -19.653616, 1.000000)
vec4(-0.453145, -2.345900, -19.409117, 1.000000)
vec4(-0.472645, -2.345900, -19.165318, 1.000000)
vec4(-0.501245, -2.345900, -18.922318, 1.000000)
vec4(-0.539045, -2.345900, -18.680616, 1.000000)
vec4(-0.585845, -2.345900, -18.440517, 1.000000)
vec4(-0.641645, -2.345900, -18.202417, 1.000000)
vec4(-0.706345, -2.345900, -17.966516, 1.000000)
vec4(-0.779945, -2.345900, -17.733217, 1.000000)
vec4(-0.862145, -2.345900, -17.502916, 1.000000)
vec4(-0.953045, -2.345900, -17.275917, 1.000000)
vec4(-1.052345, -2.345900, -17.052418, 1.000000)
vec4(-1.266745, -2.302600, -16.887516, 1.000000)
vec4(-1.380445, -2.302600, -16.676117, 1.000000)
vec4(-0.661945, -2.345900, -19.658417, 1.000000)
vec4(-0.671845, -2.345900, -19.422216, 1.000000)
vec4(-0.690645, -2.345900, -19.186617, 1.000000)
vec4(-0.718245, -2.345900, -18.951817, 1.000000)
vec4(-0.754745, -2.345900, -18.718317, 1.000000)
vec4(-0.799945, -2.345900, -18.486317, 1.000000)
vec4(-0.853845, -2.345900, -18.256117, 1.000000)
vec4(-0.916445, -2.345900, -18.028217, 1.000000)
vec4(-0.987445, -2.345900, -17.802816, 1.000000)
vec4(-1.175345, -2.302600, -17.621117, 1.000000)
vec4(-1.261545, -2.302600, -17.405817, 1.000000)
vec4(-1.355745, -2.302600, -17.193817, 1.000000)
vec4(-1.457845, -2.302600, -16.985518, 1.000000)
vec4(-1.567745, -2.302600, -16.781317, 1.000000)
vec4(-0.868245, -2.345900, -19.663017, 1.000000)
vec4(-0.877845, -2.345900, -19.434616, 1.000000)
vec4(-0.896045, -2.345900, -19.206717, 1.000000)
vec4(-0.922745, -2.345900, -18.979616, 1.000000)
vec4(-0.958045, -2.345900, -18.753717, 1.000000)
vec4(-1.001745, -2.345900, -18.529316, 1.000000)
vec4(-1.053945, -2.345900, -18.306816, 1.000000)
vec4(-1.221945, -2.302600, -18.117916, 1.000000)
vec4(-1.289345, -2.302600, -17.903917, 1.000000)
vec4(-1.364845, -2.302600, -17.692617, 1.000000)
vec4(-1.448145, -2.302600, -17.484316, 1.000000)
vec4(-1.539245, -2.302600, -17.279316, 1.000000)
vec4(-1.638045, -2.302600, -17.077917, 1.000000)
vec4(-1.180745, -2.302600, -19.452717, 1.000000)
vec4(-1.197945, -2.302600, -19.236217, 1.000000)
vec4(-1.223345, -2.302600, -19.020517, 1.000000)
vec4(-1.256845, -2.302600, -18.805916, 1.000000)
vec4(-1.298445, -2.302600, -18.592716, 1.000000)
vec4(-1.347945, -2.302600, -18.381216, 1.000000)
vec4(-1.405345, -2.302600, -18.171816, 1.000000)
vec4(-1.470645, -2.302600, -17.964617, 1.000000)
vec4(-1.543645, -2.302600, -17.760117, 1.000000)
vec4(-1.624345, -2.302600, -17.558517, 1.000000)
vec4(-1.712545, -2.302600, -17.360117, 1.000000)
vec4(-1.808145, -2.302600, -17.165117, 1.000000)
vec4(-1.378045, -2.302600, -19.253817, 1.000000)
vec4(-1.402645, -2.302600, -19.044916, 1.000000)
vec4(-1.435045, -2.302600, -18.837017, 1.000000)
vec4(-1.475345, -2.302600, -18.630417, 1.000000)
vec4(-1.523245, -2.302600, -18.425617, 1.000000)
vec4(-1.578945, -2.302600, -18.222717, 1.000000)
vec4(-1.642145, -2.302600, -18.022118, 1.000000)
vec4(-1.712845, -2.302600, -17.824017, 1.000000)
vec4(-1.791045, -2.302600, -17.628717, 1.000000)
vec4(-1.876445, -2.302600, -17.436417, 1.000000)
vec4(-1.572545, -2.302600, -19.067917, 1.000000)
vec4(-1.603945, -2.302600, -18.866417, 1.000000)
vec4(-1.642945, -2.302600, -18.666216, 1.000000)
vec4(-1.689445, -2.302600, -18.467716, 1.000000)
vec4(-1.743345, -2.302600, -18.271017, 1.000000)
vec4(-1.804645, -2.302600, -18.076517, 1.000000)
vec4(-1.873245, -2.302600, -17.884518, 1.000000)
vec4(-1.948945, -2.302600, -17.695116, 1.000000)
vec4(-1.764245, -2.302600, -18.894417, 1.000000)
vec4(-1.802045, -2.302600, -18.700216, 1.000000)
vec4(-1.847145, -2.302600, -18.507616, 1.000000)
vec4(-1.899445, -2.302600, -18.316816, 1.000000)
vec4(-1.958945, -2.302600, -18.128216, 1.000000)
