vec3(-10.320926, 0.000000, -124.680733)
vec4(-35.011173, 2.919800, -171.739609, 1.000000)
vec4(-40.444473, 4.064600, -175.361618, 1.000000)
vec4(-39.254372, 3.908300, -175.668716, 1.000000)
vec4(-38.618172, 3.866500, -176.251419, 1.000000)
vec4(-37.995075, 3.831000, -176.822723, 1.000000)
vec4(-39.203674, 4.203000, -178.748611, 1.000000)
vec4(-33.604774, 3.057100, -175.368210, 1.000000)
vec4(-33.809273, 3.203600, -176.412415, 1.000000)
vec4(-30.574675, 2.987200, -177.788010, 1.000000)
vec4(-32.446674, 2.984600, -176.066315, 1.000000)
vec4(-31.219074, 3.334400, -179.763016, 1.000000)
vec4(-32.830074, 3.193300, -177.362915, 1.000000)
vec4(-31.971874, 3.759100, -182.167618, 1.000000)
vec4(-31.127274, 3.701900, -182.323120, 1.000000)
vec4(-31.967474, 3.097000, -177.427322, 1.000000)
vec4(-30.426773, 2.811600, -176.627716, 1.000000)
vec4(-38.666977, 6.654400, -197.282806, 1.000000)
vec4(-34.724773, 5.616900, -192.733521, 1.000000)
vec4(-31.956875, 4.912800, -189.651123, 1.000000)
vec4(-30.322674, 8.510800, -211.557419, 1.000000)
vec4(-30.785975, 4.815700, -189.570312, 1.000000)
vec4(-31.156673, 11.157300, -226.656815, 1.000000)
vec4(-30.585474, 5.189200, -191.928314, 1.000000)
vec4(-30.078474, 5.483800, -193.880524, 1.000000)
vec4(-33.256577, 8.151200, -208.710312, 1.000000)
vec4(-31.968975, 8.426500, -210.680313, 1.000000)
vec4(2.629326, 9.721100, -214.551422, 1.000000)
vec4(18.483025, 10.718600, -211.256622, 1.000000)
vec4(20.437126, 10.777000, -210.018921, 1.000000)
vec4(38.005024, 12.594000, -205.743912, 1.000000)
vec4(40.477924, 12.796300, -204.156815, 1.000000)
vec4(35.015625, 13.077000, -213.847916, 1.000000)
vec4(-12.791775, 1.515100, -168.893417, 1.000000)
vec4(0.371826, 4.137700, -175.792313, 1.000000)
vec4(-11.344475, 1.708100, -168.493011, 1.000000)
vec4(-11.343474, 1.680500, -168.099823, 1.000000)
vec4(-11.345574, 1.739200, -168.900009, 1.000000)
vec4(-11.342474, 1.656000, -167.718414, 1.000000)
vec4(-12.766474, 1.329000, -165.988708, 1.000000)
vec4(-11.341575, 1.634500, -167.347519, 1.000000)
vec4(-12.783774, 1.316500, -165.698608, 1.000000)
vec4(-11.340574, 1.615800, -166.985519, 1.000000)
vec4(-12.783074, 1.309300, -165.415817, 1.000000)
vec4(-12.759474, 1.341700, -166.282120, 1.000000)
vec4(-12.782374, 1.303900, -165.135620, 1.000000)
vec4(-12.780174, 1.299000, -164.303116, 1.000000)
vec4(-12.781674, 1.300400, -164.857315, 1.000000)
vec4(-12.779474, 1.301000, -164.025620, 1.000000)
vec4(-12.780874, 1.298800, -164.580109, 1.000000)
vec4(-12.778774, 1.304900, -163.746811, 1.000000)
vec4(-12.748075, 1.344900, -162.594910, 1.000000)
vec4(-12.777974, 1.310700, -163.465820, 1.000000)
vec4(-11.327374, 1.619700, -161.878616, 1.000000)
vec4(-12.777274, 1.318400, -163.182022, 1.000000)
vec4(-11.326374, 1.639100, -161.513916, 1.000000)
vec4(-12.756874, 1.331600, -162.890121, 1.000000)
vec4(-11.325475, 1.661200, -161.139816, 1.000000)
vec4(-11.322374, 1.746800, -159.945511, 1.000000)
vec4(-11.324474, 1.686400, -160.754822, 1.000000)
vec4(-11.321275, 1.782500, -159.517410, 1.000000)
vec4(-11.323375, 1.714800, -160.357315, 1.000000)
vec4(0.433826, 4.250600, -151.879822, 1.000000)
vec4(-9.107874, 2.540400, -155.182922, 1.000000)
vec4(-12.756174, 1.562600, -159.558212, 1.000000)
vec4(-9.912575, 2.433800, -155.180908, 1.000000)
vec4(-10.653375, 2.338800, -155.178909, 1.000000)
vec4(-7.375074, 2.772300, -155.270615, 1.000000)
vec4(-11.339674, 2.254100, -155.177216, 1.000000)
vec4(-8.228374, 2.660800, -155.185211, 1.000000)
vec4(-11.978874, 2.178300, -155.175522, 1.000000)
vec4(-12.366674, 2.275700, -154.144913, 1.000000)
vec4(-12.368674, 2.168500, -154.917419, 1.000000)
vec4(-12.364474, 2.397700, -153.290710, 1.000000)
