vec3(-24.303530, 0.000000, -251.455948)
vec4(-48.993771, 2.919800, -298.514862, 1.000000)
vec4(-47.587372, 3.057100, -302.143463, 1.000000)
vec4(-54.427071, 4.064600, -302.136841, 1.000000)
vec4(-47.791870, 3.203600, -303.187653, 1.000000)
vec4(-53.236969, 3.908300, -302.443939, 1.000000)
vec4(-46.429272, 2.984600, -302.841553, 1.000000)
vec4(-52.600769, 3.866500, -303.026642, 1.000000)
vec4(-51.977673, 3.831000, -303.597961, 1.000000)
vec4(-46.812672, 3.193300, -304.138153, 1.000000)
vec4(-53.186272, 4.203000, -305.523865, 1.000000)
vec4(-45.950073, 3.097000, -304.202545, 1.000000)
vec4(-44.409370, 2.811600, -303.402954, 1.000000)
vec4(-44.557274, 2.987200, -304.563263, 1.000000)
vec4(-45.201672, 3.334400, -306.538269, 1.000000)
vec4(-45.954472, 3.759100, -308.942841, 1.000000)
vec4(-45.939472, 4.912800, -316.426361, 1.000000)
vec4(-45.109871, 3.701900, -309.098358, 1.000000)
vec4(-44.768570, 4.815700, -316.345551, 1.000000)
vec4(-52.649574, 6.654400, -324.058044, 1.000000)
vec4(-44.568069, 5.189200, -318.703552, 1.000000)
vec4(-48.707371, 5.616900, -319.508759, 1.000000)
vec4(-44.061073, 5.483800, -320.655762, 1.000000)
vec4(-44.305271, 8.510800, -338.332642, 1.000000)
vec4(-47.239174, 8.151200, -335.485565, 1.000000)
vec4(-45.139271, 11.157300, -353.432068, 1.000000)
vec4(-45.951572, 8.426500, -337.455566, 1.000000)
vec4(-11.353271, 9.721100, -341.326660, 1.000000)
vec4(4.500427, 10.718600, -338.031860, 1.000000)
vec4(24.022427, 12.594000, -332.519165, 1.000000)
vec4(6.454529, 10.777000, -336.794159, 1.000000)
vec4(26.495327, 12.796300, -330.932068, 1.000000)
vec4(-26.774372, 1.515100, -295.668640, 1.000000)
vec4(-13.610771, 4.137700, -302.567566, 1.000000)
vec4(21.033028, 13.077000, -340.623169, 1.000000)
vec4(-25.328171, 1.739200, -295.675262, 1.000000)
vec4(-25.327072, 1.708100, -295.268250, 1.000000)
vec4(-26.749071, 1.329000, -292.763947, 1.000000)
vec4(-25.326073, 1.680500, -294.875061, 1.000000)
vec4(-26.766373, 1.316500, -292.473846, 1.000000)
vec4(-25.325071, 1.656000, -294.493652, 1.000000)
vec4(-26.765671, 1.309300, -292.191040, 1.000000)
vec4(-25.324173, 1.634500, -294.122742, 1.000000)
vec4(-26.764973, 1.303900, -291.910858, 1.000000)
vec4(-25.323172, 1.615800, -293.760742, 1.000000)
vec4(-26.764271, 1.300400, -291.632568, 1.000000)
vec4(-26.742071, 1.341700, -293.057343, 1.000000)
vec4(-26.763472, 1.298800, -291.355347, 1.000000)
vec4(-26.730671, 1.344900, -289.370148, 1.000000)
vec4(-26.762772, 1.299000, -291.078339, 1.000000)
vec4(-25.309971, 1.619700, -288.653839, 1.000000)
vec4(-26.762072, 1.301000, -290.800842, 1.000000)
vec4(-25.308971, 1.639100, -288.289154, 1.000000)
vec4(-26.761372, 1.304900, -290.522064, 1.000000)
vec4(-25.308071, 1.661200, -287.915039, 1.000000)
vec4(-25.307072, 1.686400, -287.530060, 1.000000)
vec4(-26.760571, 1.310700, -290.241058, 1.000000)
vec4(-25.305973, 1.714800, -287.132568, 1.000000)
vec4(-26.759872, 1.318400, -289.957245, 1.000000)
vec4(-25.304972, 1.746800, -286.720764, 1.000000)
vec4(-26.739471, 1.331600, -289.665344, 1.000000)
vec4(-25.303871, 1.782500, -286.292664, 1.000000)
vec4(-23.090471, 2.540400, -281.958160, 1.000000)
vec4(-23.895172, 2.433800, -281.956146, 1.000000)
vec4(-13.548771, 4.250600, -278.655060, 1.000000)
vec4(-24.635971, 2.338800, -281.954163, 1.000000)
vec4(-26.738771, 1.562600, -286.333466, 1.000000)
vec4(-25.322271, 2.254100, -281.952454, 1.000000)
vec4(-21.357672, 2.772300, -282.045868, 1.000000)
vec4(-25.961472, 2.178300, -281.950745, 1.000000)
vec4(-22.210972, 2.660800, -281.960449, 1.000000)
vec4(-26.351273, 2.168500, -281.692657, 1.000000)
vec4(-26.349272, 2.275700, -280.920166, 1.000000)
vec4(-26.347073, 2.397700, -280.065948, 1.000000)
vec4(-26.395672, 3.338000, -273.927765, 1.000000)
vec4(-26.344572, 2.537200, -279.113464, 1.000000)
vec4(-26.382671, 2.684000, -278.110962, 1.000000)
vec4(-24.400970, 4.589400, -267.052643, 1.000000)
vec4(-26.276571, 2.908200, -276.707458, 1.000000)
vec4(-26.348972, 3.099300, -275.447754, 1.000000)
vec4(-25.463272, 4.513300, -267.109650, 1.000000)
vec4(-43.514473, 3.119100, -276.209656, 1.000000)
vec4(-45.348572, 3.034700, -278.152954, 1.000000)
vec4(-43.721970, 3.009100, -277.091339, 1.000000)
vec4(-43.993073, 2.933500, -277.808655, 1.000000)
vec4(-46.157074, 3.118800, -278.234039, 1.000000)
vec4(-44.735870, 3.002800, -277.881439, 1.000000)
vec4(-46.498970, 3.084300, -278.835052, 1.000000)
vec4(-46.976372, 2.812800, -281.748657, 1.000000)
vec4(-46.501472, 2.975000, -279.732758, 1.000000)
vec4(-47.758873, 2.905500, -281.942444, 1.000000)
vec4(-46.538773, 2.885200, -280.539948, 1.000000)
vec4(-48.033470, 2.892100, -282.503052, 1.000000)
vec4(-51.442474, 3.901200, -277.413361, 1.000000)
vec4(-49.742073, 2.999400, -284.445465, 1.000000)
vec4(-47.880974, 2.796400, -283.304443, 1.000000)
vec4(-49.257370, 2.861700, -285.322968, 1.000000)
vec4(-49.096172, 2.981000, -283.338440, 1.000000)
vec4(-51.175972, 3.180200, -285.301849, 1.000000)
vec4(-49.972771, 3.096400, -283.623657, 1.000000)
vec4(-50.130371, 2.868600, -288.251343, 1.000000)
vec4(-59.711273, 4.713800, -283.394348, 1.000000)
vec4(-49.857571, 2.802200, -288.910950, 1.000000)
vec4(-49.499371, 2.725300, -289.552155, 1.000000)
vec4(-66.338669, 5.871600, -282.673065, 1.000000)
vec4(-49.967072, 2.798800, -290.101868, 1.000000)
vec4(-61.647774, 4.970700, -285.019257, 1.000000)
vec4(-50.518669, 2.890700, -290.680756, 1.000000)
