vec3(-20.139214, 0.000000, -213.316956)
vec4(-43.423050, 3.057100, -264.004456, 1.000000)
vec4(-44.829449, 2.919800, -260.375854, 1.000000)
vec4(-43.627548, 3.203600, -265.048645, 1.000000)
vec4(-50.262749, 4.064600, -263.997833, 1.000000)
vec4(-49.072647, 3.908300, -264.304932, 1.000000)
vec4(-42.264950, 2.984600, -264.702545, 1.000000)
vec4(-48.436447, 3.866500, -264.887634, 1.000000)
vec4(-47.813351, 3.831000, -265.458954, 1.000000)
vec4(-42.648350, 3.193300, -265.999146, 1.000000)
vec4(-49.021950, 4.203000, -267.384857, 1.000000)
vec4(-41.785751, 3.097000, -266.063538, 1.000000)
vec4(-40.245049, 2.811600, -265.263947, 1.000000)
vec4(-40.392952, 2.987200, -266.424255, 1.000000)
vec4(-41.037350, 3.334400, -268.399231, 1.000000)
vec4(-41.790150, 3.759100, -270.803833, 1.000000)
vec4(-41.775150, 4.912800, -278.287354, 1.000000)
vec4(-40.945549, 3.701900, -270.959351, 1.000000)
vec4(-40.604248, 4.815700, -278.206543, 1.000000)
vec4(-48.485252, 6.654400, -285.919037, 1.000000)
vec4(-40.403748, 5.189200, -280.564545, 1.000000)
vec4(-39.896751, 5.483800, -282.516754, 1.000000)
vec4(-44.543049, 5.616900, -281.369751, 1.000000)
vec4(-43.074852, 8.151200, -297.346558, 1.000000)
vec4(-40.140949, 8.510800, -300.193634, 1.000000)
vec4(-40.974949, 11.157300, -315.293030, 1.000000)
vec4(-41.787251, 8.426500, -299.316559, 1.000000)
vec4(-7.188950, 9.721100, -303.187653, 1.000000)
vec4(8.664749, 10.718600, -299.892853, 1.000000)
vec4(10.618851, 10.777000, -298.655151, 1.000000)
vec4(28.186749, 12.594000, -294.380157, 1.000000)
vec4(30.659649, 12.796300, -292.793030, 1.000000)
vec4(25.197350, 13.077000, -302.484131, 1.000000)
vec4(-22.610050, 1.515100, -257.529633, 1.000000)
vec4(-9.446449, 4.137700, -264.428558, 1.000000)
vec4(-21.162750, 1.708100, -257.129242, 1.000000)
vec4(-21.163849, 1.739200, -257.536255, 1.000000)
vec4(-21.161751, 1.680500, -256.736053, 1.000000)
vec4(-21.160749, 1.656000, -256.354645, 1.000000)
